pert,gene,label,direction,split
LAMTOR3,21-growth signaling,0,-1,train
LAMTOR3,22-growth and targets of Myc,1,0,train
LAMTOR3,23-hnRNP genes,0,-1,train
LAMTOR3,24-growth and targets of Myc,1,0,train
LAMTOR3,3-unfolded protein response,1,0,train
LAMTOR3,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LAMTOR3,7-translation,0,-1,train
LAMTOR3,9-translation,0,-1,train
LARS,10-unfolded protein response and mTORC1 signaling,1,1,train
LARS,11-unfolded protein response and mTORC1 signaling,1,1,train
LARS,12-oxidative phosphorylation,1,0,train
LARS,13-erythroid differentiation,1,0,train
LARS,14-erythroid differentiation,0,-1,train
LARS,15-proteasome genes,1,0,train
LARS,17-myeloid differentiation,1,1,train
LARS,18-cell cycle,1,0,train
LARS,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,train
LARS,20-cell cycle,1,0,train
LARS,21-growth signaling,0,-1,train
LARS,22-growth and targets of Myc,1,0,train
LARS,23-hnRNP genes,1,0,train
LARS,24-growth and targets of Myc,1,0,train
LARS,3-unfolded protein response,1,1,train
LARS,7-translation,1,1,train
LARS,8-translation,0,-1,train
LARS,9-translation,1,1,train
LAS1L,10-unfolded protein response and mTORC1 signaling,0,-1,train
LAS1L,11-unfolded protein response and mTORC1 signaling,1,0,train
LAS1L,12-oxidative phosphorylation,1,1,train
LAS1L,13-erythroid differentiation,1,1,train
LAS1L,14-erythroid differentiation,1,1,train
LAS1L,15-proteasome genes,1,1,train
LAS1L,16-NFkB signaling,0,-1,train
LAS1L,18-cell cycle,0,-1,train
LAS1L,19-mitochondrial protein translocation and oxidative phopshorylation,0,-1,train
LAS1L,20-cell cycle,1,0,train
LAS1L,21-growth signaling,1,1,train
LAS1L,22-growth and targets of Myc,1,0,train
LAS1L,24-growth and targets of Myc,1,0,train
LAS1L,3-unfolded protein response,1,0,train
LAS1L,6-dysregulated lncRNA/antisense transcripts,1,1,train
LAS1L,7-translation,1,1,train
LAS1L,8-translation,1,0,train
LAS1L,9-translation,0,-1,train
LCOR,11-unfolded protein response and mTORC1 signaling,0,-1,train
LCOR,13-erythroid differentiation,0,-1,train
LCOR,14-erythroid differentiation,0,-1,train
LCOR,16-NFkB signaling,1,1,train
LCOR,17-myeloid differentiation,0,-1,train
LCOR,18-cell cycle,0,-1,train
LCOR,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,train
LCOR,20-cell cycle,0,-1,train
LCOR,21-growth signaling,0,-1,train
LCOR,23-hnRNP genes,1,0,train
LCOR,24-growth and targets of Myc,1,0,train
LCOR,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LCOR,7-translation,1,1,train
LCOR,8-translation,0,-1,train
LCOR,9-translation,1,1,train
LDB1,10-unfolded protein response and mTORC1 signaling,0,-1,train
LDB1,11-unfolded protein response and mTORC1 signaling,1,0,train
LDB1,12-oxidative phosphorylation,1,0,train
LDB1,13-erythroid differentiation,1,0,train
LDB1,15-proteasome genes,1,0,train
LDB1,16-NFkB signaling,1,1,train
LDB1,17-myeloid differentiation,1,1,train
LDB1,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,train
LDB1,22-growth and targets of Myc,1,0,train
LDB1,24-growth and targets of Myc,1,0,train
LDB1,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LDB1,7-translation,1,0,train
LDB1,8-translation,1,0,train
LDB1,9-translation,1,0,train
LEO1,10-unfolded protein response and mTORC1 signaling,1,0,train
LEO1,11-unfolded protein response and mTORC1 signaling,1,0,train
LEO1,12-oxidative phosphorylation,1,0,train
LEO1,13-erythroid differentiation,1,1,train
LEO1,15-proteasome genes,1,0,train
LEO1,16-NFkB signaling,1,1,train
LEO1,17-myeloid differentiation,1,0,train
LEO1,18-cell cycle,0,-1,train
LEO1,20-cell cycle,0,-1,train
LEO1,21-growth signaling,1,0,train
LEO1,22-growth and targets of Myc,0,-1,train
LEO1,23-hnRNP genes,1,0,train
LEO1,24-growth and targets of Myc,1,0,train
LEO1,3-unfolded protein response,1,0,train
LEO1,7-translation,1,1,train
LEO1,9-translation,1,1,train
LETM1,10-unfolded protein response and mTORC1 signaling,1,1,train
LETM1,11-unfolded protein response and mTORC1 signaling,1,1,train
LETM1,12-oxidative phosphorylation,1,0,train
LETM1,13-erythroid differentiation,1,0,train
LETM1,15-proteasome genes,1,0,train
LETM1,16-NFkB signaling,0,-1,train
LETM1,17-myeloid differentiation,1,1,train
LETM1,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,train
LETM1,20-cell cycle,1,0,train
LETM1,21-growth signaling,0,-1,train
LETM1,22-growth and targets of Myc,1,0,train
LETM1,23-hnRNP genes,1,0,train
LETM1,24-growth and targets of Myc,1,0,train
LETM1,3-unfolded protein response,1,1,train
LETM1,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LETM1,7-translation,1,1,train
LETM1,8-translation,1,1,train
LETM1,9-translation,1,1,train
LMBR1L,10-unfolded protein response and mTORC1 signaling,0,-1,train
LMBR1L,11-unfolded protein response and mTORC1 signaling,0,-1,train
LMBR1L,13-erythroid differentiation,0,-1,train
LMBR1L,14-erythroid differentiation,0,-1,train
LMBR1L,16-NFkB signaling,0,-1,train
LMBR1L,17-myeloid differentiation,0,-1,train
LMBR1L,18-cell cycle,0,-1,train
LMBR1L,20-cell cycle,1,0,train
LMBR1L,21-growth signaling,0,-1,train
LMBR1L,22-growth and targets of Myc,1,0,train
LMBR1L,24-growth and targets of Myc,1,0,train
LMBR1L,3-unfolded protein response,1,0,train
LMBR1L,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LMBR1L,7-translation,1,1,train
LMBR1L,8-translation,0,-1,train
LMBR1L,9-translation,1,1,train
LMO2,11-unfolded protein response and mTORC1 signaling,0,-1,train
LMO2,12-oxidative phosphorylation,0,-1,train
LMO2,13-erythroid differentiation,1,0,train
LMO2,14-erythroid differentiation,0,-1,train
LMO2,17-myeloid differentiation,1,1,train
LMO2,18-cell cycle,0,-1,train
LMO2,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,train
LMO2,22-growth and targets of Myc,1,0,train
LMO2,23-hnRNP genes,0,-1,train
LMO2,24-growth and targets of Myc,1,0,train
LMO2,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LMO2,7-translation,1,0,train
LMO2,8-translation,1,0,train
LNPK,10-unfolded protein response and mTORC1 signaling,0,-1,train
LNPK,11-unfolded protein response and mTORC1 signaling,0,-1,train
LNPK,12-oxidative phosphorylation,0,-1,train
LNPK,15-proteasome genes,0,-1,train
LNPK,16-NFkB signaling,0,-1,train
LNPK,20-cell cycle,0,-1,train
LNPK,21-growth signaling,0,-1,train
LNPK,3-unfolded protein response,0,-1,train
LNPK,8-translation,0,-1,train
LONP1,10-unfolded protein response and mTORC1 signaling,1,1,train
LONP1,11-unfolded protein response and mTORC1 signaling,1,1,train
LONP1,12-oxidative phosphorylation,1,0,train
LONP1,13-erythroid differentiation,1,0,train
LONP1,14-erythroid differentiation,0,-1,train
LONP1,15-proteasome genes,1,0,train
LONP1,16-NFkB signaling,0,-1,train
LONP1,18-cell cycle,1,0,train
LONP1,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,train
LONP1,20-cell cycle,1,0,train
LONP1,22-growth and targets of Myc,1,0,train
LONP1,23-hnRNP genes,1,0,train
LONP1,24-growth and targets of Myc,1,0,train
LONP1,3-unfolded protein response,0,-1,train
LONP1,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LONP1,7-translation,1,1,train
LONP1,8-translation,1,1,train
LONP1,9-translation,1,1,train
LPIN1,10-unfolded protein response and mTORC1 signaling,0,-1,train
LPIN1,11-unfolded protein response and mTORC1 signaling,0,-1,train
LPIN1,14-erythroid differentiation,1,1,train
LPIN1,16-NFkB signaling,0,-1,train
LPIN1,19-mitochondrial protein translocation and oxidative phopshorylation,0,-1,train
LPIN1,21-growth signaling,1,1,train
LPIN1,23-hnRNP genes,0,-1,train
LPIN1,3-unfolded protein response,0,-1,train
LPIN1,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LPIN1,7-translation,1,0,train
LPIN1,8-translation,1,0,train
LPIN1,9-translation,1,0,train
LRIF1,10-unfolded protein response and mTORC1 signaling,1,1,train
LRIF1,11-unfolded protein response and mTORC1 signaling,1,1,train
LRIF1,12-oxidative phosphorylation,0,-1,train
LRIF1,13-erythroid differentiation,1,0,train
LRIF1,14-erythroid differentiation,0,-1,train
LRIF1,15-proteasome genes,1,0,train
LRIF1,16-NFkB signaling,0,-1,train
LRIF1,17-myeloid differentiation,1,1,train
LRIF1,18-cell cycle,0,-1,train
LRIF1,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,train
LRIF1,21-growth signaling,0,-1,train
LRIF1,3-unfolded protein response,1,1,train
LRIF1,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LRIF1,7-translation,0,-1,train
LRIF1,9-translation,0,-1,train
LRRC57,13-erythroid differentiation,0,-1,train
LRRC57,14-erythroid differentiation,0,-1,train
LRRC57,18-cell cycle,0,-1,train
LRRC57,19-mitochondrial protein translocation and oxidative phopshorylation,0,-1,train
LRRC57,20-cell cycle,0,-1,train
LRRC57,21-growth signaling,0,-1,train
LRRC57,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LRRC57,7-translation,0,-1,train
LRSAM1,10-unfolded protein response and mTORC1 signaling,1,1,train
LRSAM1,13-erythroid differentiation,1,0,train
LRSAM1,15-proteasome genes,0,-1,train
LRSAM1,17-myeloid differentiation,1,1,train
LRSAM1,18-cell cycle,0,-1,train
LRSAM1,21-growth signaling,1,1,train
LRSAM1,22-growth and targets of Myc,1,0,train
LRSAM1,23-hnRNP genes,0,-1,train
LRSAM1,24-growth and targets of Myc,1,0,train
LRSAM1,3-unfolded protein response,0,-1,train
LRSAM1,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LRSAM1,7-translation,0,-1,train
LRSAM1,8-translation,1,0,train
LRSAM1,9-translation,0,-1,train
LSG1,10-unfolded protein response and mTORC1 signaling,1,0,train
LSG1,11-unfolded protein response and mTORC1 signaling,1,0,train
LSG1,12-oxidative phosphorylation,1,1,train
LSG1,13-erythroid differentiation,1,1,train
LSG1,14-erythroid differentiation,0,-1,train
LSG1,15-proteasome genes,1,1,train
LSG1,16-NFkB signaling,0,-1,train
LSG1,17-myeloid differentiation,0,-1,train
LSG1,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,train
LSG1,20-cell cycle,1,0,train
LSG1,21-growth signaling,1,1,train
LSG1,22-growth and targets of Myc,1,0,train
LSG1,23-hnRNP genes,1,0,train
LSG1,24-growth and targets of Myc,1,0,train
LSG1,3-unfolded protein response,1,0,train
LSG1,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LSG1,7-translation,1,0,train
LSG1,8-translation,1,0,train
LSG1,9-translation,1,0,train
LSM10,10-unfolded protein response and mTORC1 signaling,0,-1,train
LSM10,11-unfolded protein response and mTORC1 signaling,1,0,train
LSM10,12-oxidative phosphorylation,0,-1,train
LSM10,13-erythroid differentiation,1,1,train
LSM10,14-erythroid differentiation,1,1,train
LSM10,15-proteasome genes,0,-1,train
LSM10,16-NFkB signaling,0,-1,train
LSM10,18-cell cycle,0,-1,train
LSM10,19-mitochondrial protein translocation and oxidative phopshorylation,0,-1,train
LSM10,24-growth and targets of Myc,1,0,train
LSM10,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LSM10,7-translation,0,-1,train
LSM10,8-translation,0,-1,train
LSM10,9-translation,0,-1,train
LSM11,10-unfolded protein response and mTORC1 signaling,1,0,train
LSM11,11-unfolded protein response and mTORC1 signaling,1,0,train
LSM11,13-erythroid differentiation,1,1,train
LSM11,14-erythroid differentiation,1,1,train
LSM11,15-proteasome genes,1,0,train
LSM11,16-NFkB signaling,1,1,train
LSM11,17-myeloid differentiation,0,-1,train
LSM11,18-cell cycle,0,-1,train
LSM11,19-mitochondrial protein translocation and oxidative phopshorylation,0,-1,train
LSM11,20-cell cycle,0,-1,train
LSM11,22-growth and targets of Myc,1,0,train
LSM11,23-hnRNP genes,1,0,train
LSM11,24-growth and targets of Myc,1,0,train
LSM11,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LSM11,7-translation,0,-1,train
LSM11,8-translation,0,-1,train
LSM11,9-translation,0,-1,train
LSM2,10-unfolded protein response and mTORC1 signaling,0,-1,train
LSM2,11-unfolded protein response and mTORC1 signaling,1,0,train
LSM2,12-oxidative phosphorylation,1,1,train
LSM2,13-erythroid differentiation,1,0,train
LSM2,14-erythroid differentiation,0,-1,train
LSM2,15-proteasome genes,0,-1,train
LSM2,16-NFkB signaling,1,1,train
LSM2,17-myeloid differentiation,1,1,train
LSM2,18-cell cycle,1,0,train
LSM2,20-cell cycle,1,0,train
LSM2,21-growth signaling,0,-1,train
LSM2,22-growth and targets of Myc,1,0,train
LSM2,23-hnRNP genes,1,0,train
LSM2,24-growth and targets of Myc,1,0,train
LSM2,3-unfolded protein response,0,-1,train
LSM2,6-dysregulated lncRNA/antisense transcripts,1,1,train
LSM2,7-translation,1,1,train
LSM2,8-translation,0,-1,train
LSM3,11-unfolded protein response and mTORC1 signaling,1,0,train
LSM3,12-oxidative phosphorylation,0,-1,train
LSM3,13-erythroid differentiation,0,-1,train
LSM3,14-erythroid differentiation,0,-1,train
LSM3,16-NFkB signaling,0,-1,train
LSM3,17-myeloid differentiation,1,1,train
LSM3,18-cell cycle,1,0,train
LSM3,19-mitochondrial protein translocation and oxidative phopshorylation,0,-1,train
LSM3,21-growth signaling,0,-1,train
LSM3,22-growth and targets of Myc,1,0,train
LSM3,23-hnRNP genes,1,0,train
LSM3,24-growth and targets of Myc,1,0,train
LSM3,3-unfolded protein response,0,-1,train
LSM3,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LSM3,7-translation,1,1,train
LSM3,8-translation,0,-1,train
LSM3,9-translation,1,1,train
LSM5,10-unfolded protein response and mTORC1 signaling,0,-1,train
LSM5,12-oxidative phosphorylation,0,-1,train
LSM5,14-erythroid differentiation,1,0,train
LSM5,15-proteasome genes,0,-1,train
LSM5,16-NFkB signaling,0,-1,train
LSM5,17-myeloid differentiation,0,-1,train
LSM5,19-mitochondrial protein translocation and oxidative phopshorylation,0,-1,train
LSM5,21-growth signaling,0,-1,train
LSM5,3-unfolded protein response,0,-1,train
LSM5,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LSM5,7-translation,1,1,train
LSM5,8-translation,1,1,train
LSM5,9-translation,1,1,train
LSM6,10-unfolded protein response and mTORC1 signaling,1,0,train
LSM6,11-unfolded protein response and mTORC1 signaling,1,0,train
LSM6,13-erythroid differentiation,1,0,train
LSM6,14-erythroid differentiation,1,0,train
LSM6,16-NFkB signaling,1,1,train
LSM6,17-myeloid differentiation,1,1,train
LSM6,18-cell cycle,1,0,train
LSM6,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,train
LSM6,20-cell cycle,1,0,train
LSM6,22-growth and targets of Myc,1,0,train
LSM6,23-hnRNP genes,1,0,train
LSM6,24-growth and targets of Myc,1,0,train
LSM6,3-unfolded protein response,0,-1,train
LSM6,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LSM6,7-translation,1,1,train
LSM6,8-translation,0,-1,train
LSM6,9-translation,1,1,train
LTO1,11-unfolded protein response and mTORC1 signaling,0,-1,train
LTO1,14-erythroid differentiation,0,-1,train
LTO1,15-proteasome genes,0,-1,train
LTO1,16-NFkB signaling,1,1,train
LTO1,17-myeloid differentiation,1,1,train
LTO1,19-mitochondrial protein translocation and oxidative phopshorylation,0,-1,train
LTO1,20-cell cycle,0,-1,train
LTO1,21-growth signaling,1,1,train
LTO1,23-hnRNP genes,0,-1,train
LTO1,7-translation,1,0,train
LTO1,8-translation,1,0,train
LTO1,9-translation,1,0,train
LTV1,10-unfolded protein response and mTORC1 signaling,0,-1,train
LTV1,11-unfolded protein response and mTORC1 signaling,1,0,train
LTV1,12-oxidative phosphorylation,0,-1,train
LTV1,13-erythroid differentiation,0,-1,train
LTV1,14-erythroid differentiation,1,1,train
LTV1,15-proteasome genes,1,1,train
LTV1,17-myeloid differentiation,0,-1,train
LTV1,18-cell cycle,0,-1,train
LTV1,19-mitochondrial protein translocation and oxidative phopshorylation,0,-1,train
LTV1,21-growth signaling,1,1,train
LTV1,22-growth and targets of Myc,1,0,train
LTV1,23-hnRNP genes,0,-1,train
LTV1,24-growth and targets of Myc,0,-1,train
LTV1,3-unfolded protein response,1,0,train
LTV1,7-translation,1,0,train
LTV1,8-translation,1,0,train
LTV1,9-translation,1,0,train
LUC7L3,10-unfolded protein response and mTORC1 signaling,1,0,train
LUC7L3,11-unfolded protein response and mTORC1 signaling,1,0,train
LUC7L3,12-oxidative phosphorylation,0,-1,train
LUC7L3,13-erythroid differentiation,0,-1,train
LUC7L3,14-erythroid differentiation,1,1,train
LUC7L3,15-proteasome genes,1,0,train
LUC7L3,16-NFkB signaling,0,-1,train
LUC7L3,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,train
LUC7L3,20-cell cycle,1,0,train
LUC7L3,22-growth and targets of Myc,1,0,train
LUC7L3,23-hnRNP genes,1,0,train
LUC7L3,24-growth and targets of Myc,1,0,train
LUC7L3,3-unfolded protein response,0,-1,train
LUC7L3,6-dysregulated lncRNA/antisense transcripts,1,1,train
LUC7L3,9-translation,1,0,train
LZTR1,10-unfolded protein response and mTORC1 signaling,1,1,train
LZTR1,11-unfolded protein response and mTORC1 signaling,1,1,train
LZTR1,12-oxidative phosphorylation,0,-1,train
LZTR1,13-erythroid differentiation,1,0,train
LZTR1,14-erythroid differentiation,1,0,train
LZTR1,16-NFkB signaling,0,-1,train
LZTR1,17-myeloid differentiation,1,1,train
LZTR1,18-cell cycle,0,-1,train
LZTR1,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,train
LZTR1,20-cell cycle,0,-1,train
LZTR1,21-growth signaling,1,1,train
LZTR1,22-growth and targets of Myc,0,-1,train
LZTR1,23-hnRNP genes,0,-1,train
LZTR1,24-growth and targets of Myc,1,0,train
LZTR1,6-dysregulated lncRNA/antisense transcripts,0,-1,train
LZTR1,8-translation,1,1,train
LZTR1,9-translation,1,1,train
MAD2L1,10-unfolded protein response and mTORC1 signaling,1,1,train
MAD2L1,11-unfolded protein response and mTORC1 signaling,0,-1,train
MAD2L1,12-oxidative phosphorylation,1,0,train
MAD2L1,14-erythroid differentiation,0,-1,train
MAD2L1,15-proteasome genes,1,0,train
MAD2L1,16-NFkB signaling,1,1,train
MAD2L1,17-myeloid differentiation,1,1,train
MAD2L1,18-cell cycle,1,0,train
MAD2L1,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,train
MAD2L1,20-cell cycle,1,0,train
MAD2L1,21-growth signaling,0,-1,train
MAD2L1,22-growth and targets of Myc,1,0,train
MAD2L1,23-hnRNP genes,1,0,train
MAD2L1,24-growth and targets of Myc,1,0,train
MAD2L1,3-unfolded protein response,1,0,train
MAD2L1,6-dysregulated lncRNA/antisense transcripts,0,-1,train
MAD2L1,8-translation,0,-1,train
MAD2L1,9-translation,0,-1,train
MAK16,10-unfolded protein response and mTORC1 signaling,1,0,train
MAK16,11-unfolded protein response and mTORC1 signaling,1,0,train
MAK16,12-oxidative phosphorylation,1,1,train
MAK16,13-erythroid differentiation,1,1,train
MAK16,14-erythroid differentiation,1,1,train
MAK16,15-proteasome genes,1,1,train
MAK16,16-NFkB signaling,0,-1,train
MAK16,18-cell cycle,0,-1,train
MAK16,19-mitochondrial protein translocation and oxidative phopshorylation,0,-1,train
MAK16,21-growth signaling,1,1,train
MAK16,22-growth and targets of Myc,1,0,train
MAK16,23-hnRNP genes,0,-1,train
MAK16,24-growth and targets of Myc,1,0,train
MAK16,3-unfolded protein response,1,0,train
MAK16,6-dysregulated lncRNA/antisense transcripts,1,1,train
