pert,gene,label,split
SEPHS1,13-erythroid differentiation,1,train
SEPHS1,14-erythroid differentiation,0,train
SEPHS1,15-proteasome genes,0,train
SEPHS1,16-NFkB signaling,0,train
SEPHS1,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
SEPHS1,20-cell cycle,0,train
SEPHS1,21-growth signaling,0,train
SEPHS1,23-hnRNP genes,1,train
SEPHS1,24-growth and targets of Myc,1,train
SEPHS1,3-unfolded protein response,0,train
SEPHS1,6-dysregulated lncRNA/antisense transcripts,0,train
SEPHS1,7-translation,1,train
SERBP1,12-oxidative phosphorylation,1,train
SERBP1,13-erythroid differentiation,1,train
SERBP1,14-erythroid differentiation,0,train
SERBP1,15-proteasome genes,0,train
SERBP1,16-NFkB signaling,1,train
SERBP1,18-cell cycle,0,train
SERBP1,20-cell cycle,0,train
SERBP1,21-growth signaling,0,train
SERBP1,23-hnRNP genes,0,train
SERBP1,3-unfolded protein response,1,train
SERBP1,7-translation,0,train
SERBP1,8-translation,1,train
SERBP1,9-translation,0,train
SERPINB1,10-unfolded protein response and mTORC1 signaling,1,train
SERPINB1,11-unfolded protein response and mTORC1 signaling,1,train
SERPINB1,13-erythroid differentiation,1,train
SERPINB1,15-proteasome genes,0,train
SERPINB1,16-NFkB signaling,0,train
SERPINB1,17-myeloid differentiation,1,train
SERPINB1,18-cell cycle,0,train
SERPINB1,20-cell cycle,0,train
SERPINB1,21-growth signaling,0,train
SERPINB1,23-hnRNP genes,1,train
SERPINB1,24-growth and targets of Myc,0,train
SERPINB1,7-translation,1,train
SERPINB1,8-translation,0,train
SERPINB1,9-translation,1,train
SERPING1,13-erythroid differentiation,0,train
SERPING1,15-proteasome genes,0,train
SERPING1,18-cell cycle,0,train
SERPING1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
SERPING1,23-hnRNP genes,0,train
SERPING1,7-translation,0,train
SETD5,11-unfolded protein response and mTORC1 signaling,0,train
SETD5,13-erythroid differentiation,0,train
SETD5,14-erythroid differentiation,1,train
SETD5,17-myeloid differentiation,0,train
SETD5,18-cell cycle,0,train
SETD5,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
SETD5,20-cell cycle,0,train
SETD5,22-growth and targets of Myc,1,train
SETD5,24-growth and targets of Myc,0,train
SETD5,3-unfolded protein response,0,train
SETD5,6-dysregulated lncRNA/antisense transcripts,0,train
SETD5,7-translation,1,train
SETD5,9-translation,1,train
SETDB1,12-oxidative phosphorylation,0,train
SETDB1,13-erythroid differentiation,1,train
SETDB1,14-erythroid differentiation,0,train
SETDB1,16-NFkB signaling,1,train
SETDB1,17-myeloid differentiation,0,train
SETDB1,18-cell cycle,0,train
SETDB1,20-cell cycle,0,train
SETDB1,21-growth signaling,1,train
SETDB1,22-growth and targets of Myc,0,train
SETDB1,24-growth and targets of Myc,1,train
SETDB1,3-unfolded protein response,1,train
SETDB1,7-translation,0,train
SETDB1,8-translation,0,train
SETDB1,9-translation,0,train
SF1,10-unfolded protein response and mTORC1 signaling,0,train
SF1,11-unfolded protein response and mTORC1 signaling,0,train
SF1,12-oxidative phosphorylation,0,train
SF1,13-erythroid differentiation,1,train
SF1,14-erythroid differentiation,1,train
SF1,16-NFkB signaling,0,train
SF1,17-myeloid differentiation,1,train
SF1,18-cell cycle,0,train
SF1,20-cell cycle,0,train
SF1,21-growth signaling,0,train
SF1,22-growth and targets of Myc,0,train
SF1,24-growth and targets of Myc,1,train
SF1,7-translation,0,train
SFSWAP,10-unfolded protein response and mTORC1 signaling,0,train
SFSWAP,11-unfolded protein response and mTORC1 signaling,1,train
SFSWAP,12-oxidative phosphorylation,1,train
SFSWAP,14-erythroid differentiation,1,train
SFSWAP,15-proteasome genes,1,train
SFSWAP,16-NFkB signaling,0,train
SFSWAP,17-myeloid differentiation,1,train
SFSWAP,18-cell cycle,1,train
SFSWAP,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
SFSWAP,20-cell cycle,1,train
SFSWAP,22-growth and targets of Myc,1,train
SFSWAP,23-hnRNP genes,1,train
SFSWAP,24-growth and targets of Myc,1,train
SFSWAP,3-unfolded protein response,1,train
SFSWAP,7-translation,1,train
SFSWAP,8-translation,1,train
SFSWAP,9-translation,1,train
SH3KBP1,10-unfolded protein response and mTORC1 signaling,1,train
SH3KBP1,11-unfolded protein response and mTORC1 signaling,1,train
SH3KBP1,13-erythroid differentiation,1,train
SH3KBP1,14-erythroid differentiation,1,train
SH3KBP1,15-proteasome genes,1,train
SH3KBP1,17-myeloid differentiation,1,train
SH3KBP1,18-cell cycle,1,train
SH3KBP1,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
SH3KBP1,20-cell cycle,0,train
SH3KBP1,21-growth signaling,1,train
SH3KBP1,22-growth and targets of Myc,1,train
SH3KBP1,23-hnRNP genes,1,train
SH3KBP1,24-growth and targets of Myc,1,train
SH3KBP1,3-unfolded protein response,0,train
SH3KBP1,6-dysregulated lncRNA/antisense transcripts,0,train
SH3KBP1,8-translation,1,train
SH3KBP1,9-translation,1,train
SHC1,10-unfolded protein response and mTORC1 signaling,0,train
SHC1,11-unfolded protein response and mTORC1 signaling,0,train
SHC1,13-erythroid differentiation,1,train
SHC1,14-erythroid differentiation,1,train
SHC1,15-proteasome genes,0,train
SHC1,18-cell cycle,0,train
SHC1,20-cell cycle,0,train
SHC1,21-growth signaling,0,train
SHC1,3-unfolded protein response,0,train
SHC1,7-translation,1,train
SIN3B,11-unfolded protein response and mTORC1 signaling,1,train
SIN3B,12-oxidative phosphorylation,0,train
SIN3B,14-erythroid differentiation,0,train
SIN3B,15-proteasome genes,0,train
SIN3B,16-NFkB signaling,0,train
SIN3B,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
SIN3B,21-growth signaling,0,train
SIN3B,22-growth and targets of Myc,0,train
SIN3B,24-growth and targets of Myc,1,train
SIN3B,6-dysregulated lncRNA/antisense transcripts,0,train
SIN3B,7-translation,1,train
SIN3B,8-translation,0,train
SIN3B,9-translation,1,train
SINHCAF,11-unfolded protein response and mTORC1 signaling,0,train
SINHCAF,12-oxidative phosphorylation,0,train
SINHCAF,13-erythroid differentiation,0,train
SINHCAF,14-erythroid differentiation,0,train
SINHCAF,15-proteasome genes,1,train
SINHCAF,17-myeloid differentiation,0,train
SINHCAF,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
SINHCAF,23-hnRNP genes,1,train
SINHCAF,24-growth and targets of Myc,1,train
SINHCAF,6-dysregulated lncRNA/antisense transcripts,0,train
SINHCAF,7-translation,0,train
SIRT7,10-unfolded protein response and mTORC1 signaling,1,train
SIRT7,11-unfolded protein response and mTORC1 signaling,1,train
SIRT7,12-oxidative phosphorylation,1,train
SIRT7,13-erythroid differentiation,1,train
SIRT7,14-erythroid differentiation,1,train
SIRT7,15-proteasome genes,1,train
SIRT7,16-NFkB signaling,1,train
SIRT7,17-myeloid differentiation,1,train
SIRT7,18-cell cycle,1,train
SIRT7,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
SIRT7,20-cell cycle,1,train
SIRT7,21-growth signaling,1,train
SIRT7,22-growth and targets of Myc,1,train
SIRT7,23-hnRNP genes,1,train
SIRT7,24-growth and targets of Myc,1,train
SIRT7,7-translation,1,train
SIRT7,8-translation,1,train
SIRT7,9-translation,1,train
SKA1,10-unfolded protein response and mTORC1 signaling,0,train
SKA1,11-unfolded protein response and mTORC1 signaling,0,train
SKA1,13-erythroid differentiation,1,train
SKA1,14-erythroid differentiation,1,train
SKA1,15-proteasome genes,0,train
SKA1,17-myeloid differentiation,0,train
SKA1,18-cell cycle,0,train
SKA1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
SKA1,21-growth signaling,0,train
SKA1,3-unfolded protein response,0,train
SKA1,6-dysregulated lncRNA/antisense transcripts,0,train
SKA1,8-translation,1,train
SKA1,9-translation,1,train
SLBP,10-unfolded protein response and mTORC1 signaling,0,train
SLBP,11-unfolded protein response and mTORC1 signaling,1,train
SLBP,12-oxidative phosphorylation,0,train
SLBP,13-erythroid differentiation,1,train
SLBP,14-erythroid differentiation,1,train
SLBP,15-proteasome genes,1,train
SLBP,16-NFkB signaling,1,train
SLBP,18-cell cycle,0,train
SLBP,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
SLBP,21-growth signaling,1,train
SLBP,22-growth and targets of Myc,1,train
SLBP,23-hnRNP genes,1,train
SLBP,24-growth and targets of Myc,1,train
SLBP,6-dysregulated lncRNA/antisense transcripts,0,train
SLBP,7-translation,0,train
SLBP,8-translation,0,train
SLBP,9-translation,0,train
SLC16A5,10-unfolded protein response and mTORC1 signaling,0,train
SLC16A5,12-oxidative phosphorylation,0,train
SLC16A5,15-proteasome genes,0,train
SLC16A5,17-myeloid differentiation,0,train
SLC16A5,21-growth signaling,0,train
SLC16A5,22-growth and targets of Myc,1,train
SLC16A5,23-hnRNP genes,1,train
SLC16A5,3-unfolded protein response,0,train
SLC16A5,6-dysregulated lncRNA/antisense transcripts,0,train
SLC16A5,8-translation,1,train
SLC25A36,10-unfolded protein response and mTORC1 signaling,0,train
SLC25A36,11-unfolded protein response and mTORC1 signaling,0,train
SLC25A36,12-oxidative phosphorylation,0,train
SLC25A36,13-erythroid differentiation,1,train
SLC25A36,14-erythroid differentiation,1,train
SLC25A36,16-NFkB signaling,0,train
SLC25A36,18-cell cycle,0,train
SLC25A36,21-growth signaling,0,train
SLC25A36,23-hnRNP genes,0,train
SLC25A36,3-unfolded protein response,0,train
SLC25A36,6-dysregulated lncRNA/antisense transcripts,0,train
SLC25A36,9-translation,1,train
SLC25A41,10-unfolded protein response and mTORC1 signaling,1,train
SLC25A41,11-unfolded protein response and mTORC1 signaling,1,train
SLC25A41,12-oxidative phosphorylation,0,train
SLC25A41,13-erythroid differentiation,0,train
SLC25A41,14-erythroid differentiation,0,train
SLC25A41,16-NFkB signaling,0,train
SLC25A41,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
SLC25A41,21-growth signaling,0,train
SLC25A41,24-growth and targets of Myc,0,train
SLC25A41,3-unfolded protein response,0,train
SLC25A41,6-dysregulated lncRNA/antisense transcripts,0,train
SLC25A41,7-translation,1,train
SLC25A42,10-unfolded protein response and mTORC1 signaling,1,train
SLC25A42,11-unfolded protein response and mTORC1 signaling,1,train
SLC25A42,13-erythroid differentiation,1,train
SLC25A42,14-erythroid differentiation,1,train
SLC25A42,15-proteasome genes,1,train
SLC25A42,16-NFkB signaling,1,train
SLC25A42,17-myeloid differentiation,1,train
SLC25A42,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
SLC25A42,20-cell cycle,1,train
SLC25A42,21-growth signaling,1,train
SLC25A42,22-growth and targets of Myc,1,train
SLC25A42,23-hnRNP genes,1,train
SLC25A42,24-growth and targets of Myc,1,train
SLC25A42,3-unfolded protein response,1,train
SLC25A42,6-dysregulated lncRNA/antisense transcripts,0,train
SLC25A42,7-translation,0,train
SLC25A42,8-translation,1,train
SLC25A42,9-translation,0,train
SLC27A4,10-unfolded protein response and mTORC1 signaling,0,train
SLC27A4,12-oxidative phosphorylation,0,train
SLC27A4,13-erythroid differentiation,1,train
SLC27A4,14-erythroid differentiation,1,train
SLC27A4,15-proteasome genes,0,train
SLC27A4,16-NFkB signaling,0,train
SLC27A4,17-myeloid differentiation,0,train
SLC27A4,18-cell cycle,0,train
SLC27A4,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
SLC27A4,21-growth signaling,0,train
SLC27A4,22-growth and targets of Myc,0,train
SLC27A4,24-growth and targets of Myc,1,train
SLC27A4,3-unfolded protein response,1,train
SLC27A4,7-translation,1,train
SLC2A8,11-unfolded protein response and mTORC1 signaling,1,train
SLC2A8,12-oxidative phosphorylation,1,train
SLC2A8,13-erythroid differentiation,0,train
SLC2A8,14-erythroid differentiation,1,train
SLC2A8,15-proteasome genes,0,train
SLC2A8,16-NFkB signaling,1,train
SLC2A8,17-myeloid differentiation,1,train
SLC2A8,18-cell cycle,0,train
SLC2A8,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
SLC2A8,20-cell cycle,0,train
SLC2A8,21-growth signaling,0,train
SLC2A8,22-growth and targets of Myc,1,train
SLC2A8,23-hnRNP genes,1,train
SLC2A8,24-growth and targets of Myc,1,train
SLC2A8,3-unfolded protein response,0,train
SLC2A8,6-dysregulated lncRNA/antisense transcripts,0,train
SLC2A8,7-translation,0,train
SLC2A8,8-translation,0,train
SLC30A9,12-oxidative phosphorylation,0,train
SLC30A9,14-erythroid differentiation,0,train
SLC30A9,15-proteasome genes,0,train
SLC30A9,16-NFkB signaling,0,train
SLC30A9,18-cell cycle,0,train
SLC30A9,22-growth and targets of Myc,0,train
SLC30A9,23-hnRNP genes,0,train
SLC30A9,24-growth and targets of Myc,0,train
SLC30A9,3-unfolded protein response,0,train
SLC30A9,7-translation,1,train
SLC30A9,8-translation,1,train
SLC30A9,9-translation,1,train
SLC31A1,10-unfolded protein response and mTORC1 signaling,0,train
SLC31A1,11-unfolded protein response and mTORC1 signaling,0,train
SLC31A1,15-proteasome genes,1,train
SLC31A1,16-NFkB signaling,0,train
SLC31A1,17-myeloid differentiation,0,train
SLC31A1,18-cell cycle,1,train
SLC31A1,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
SLC31A1,20-cell cycle,0,train
SLC31A1,22-growth and targets of Myc,1,train
SLC31A1,24-growth and targets of Myc,1,train
SLC31A1,6-dysregulated lncRNA/antisense transcripts,0,train
SLC31A1,7-translation,1,train
SLC31A1,8-translation,1,train
SLC31A1,9-translation,0,train
SLC35A4,11-unfolded protein response and mTORC1 signaling,1,train
SLC35A4,12-oxidative phosphorylation,0,train
SLC35A4,13-erythroid differentiation,1,train
SLC35A4,14-erythroid differentiation,1,train
SLC35A4,16-NFkB signaling,1,train
SLC35A4,17-myeloid differentiation,1,train
SLC35A4,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
SLC35A4,20-cell cycle,0,train
SLC35A4,21-growth signaling,0,train
SLC35A4,22-growth and targets of Myc,1,train
SLC35A4,23-hnRNP genes,1,train
SLC35A4,24-growth and targets of Myc,1,train
SLC35A4,7-translation,1,train
SLC35A4,8-translation,1,train
SLC38A6,10-unfolded protein response and mTORC1 signaling,1,train
SLC38A6,11-unfolded protein response and mTORC1 signaling,1,train
SLC38A6,12-oxidative phosphorylation,0,train
SLC38A6,13-erythroid differentiation,1,train
SLC38A6,15-proteasome genes,1,train
SLC38A6,16-NFkB signaling,1,train
SLC38A6,17-myeloid differentiation,1,train
SLC38A6,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
SLC38A6,21-growth signaling,0,train
SLC38A6,22-growth and targets of Myc,1,train
SLC38A6,23-hnRNP genes,1,train
SLC38A6,24-growth and targets of Myc,1,train
SLC38A6,3-unfolded protein response,0,train
SLC38A6,7-translation,1,train
SLC38A6,9-translation,1,train
SLC39A7,10-unfolded protein response and mTORC1 signaling,0,train
SLC39A7,11-unfolded protein response and mTORC1 signaling,0,train
SLC39A7,12-oxidative phosphorylation,0,train
SLC39A7,14-erythroid differentiation,0,train
SLC39A7,15-proteasome genes,0,train
SLC39A7,16-NFkB signaling,0,train
SLC39A7,18-cell cycle,0,train
SLC39A7,21-growth signaling,1,train
SLC39A7,24-growth and targets of Myc,0,train
SLC39A7,3-unfolded protein response,1,train
SLC39A7,7-translation,1,train
SLC39A7,8-translation,0,train
SLC39A9,10-unfolded protein response and mTORC1 signaling,0,train
SLC39A9,11-unfolded protein response and mTORC1 signaling,1,train
SLC39A9,13-erythroid differentiation,1,train
SLC39A9,15-proteasome genes,1,train
SLC39A9,16-NFkB signaling,0,train
SLC39A9,17-myeloid differentiation,0,train
SLC39A9,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
SLC39A9,21-growth signaling,0,train
SLC39A9,22-growth and targets of Myc,0,train
SLC39A9,23-hnRNP genes,1,train
SLC39A9,24-growth and targets of Myc,1,train
SLC39A9,3-unfolded protein response,0,train
SLC39A9,6-dysregulated lncRNA/antisense transcripts,0,train
SLC39A9,7-translation,0,train
SLC39A9,9-translation,0,train
SLC4A2,10-unfolded protein response and mTORC1 signaling,0,train
SLC4A2,16-NFkB signaling,0,train
SLC4A2,18-cell cycle,0,train
SLC4A2,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
SLC4A2,20-cell cycle,0,train
SLC4A2,21-growth signaling,0,train
SLC4A2,22-growth and targets of Myc,0,train
SLC4A2,23-hnRNP genes,0,train
SLC4A2,9-translation,0,train
SLC4A7,10-unfolded protein response and mTORC1 signaling,0,train
SLC4A7,11-unfolded protein response and mTORC1 signaling,0,train
SLC4A7,12-oxidative phosphorylation,0,train
SLC4A7,16-NFkB signaling,0,train
SLC4A7,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
SLC4A7,20-cell cycle,0,train
SLC4A7,22-growth and targets of Myc,0,train
SLC4A7,23-hnRNP genes,1,train
SLC4A7,24-growth and targets of Myc,1,train
SLC4A7,8-translation,0,train
SLC7A1,10-unfolded protein response and mTORC1 signaling,1,train
SLC7A1,11-unfolded protein response and mTORC1 signaling,0,train
SLC7A1,13-erythroid differentiation,0,train
SLC7A1,14-erythroid differentiation,1,train
SLC7A1,15-proteasome genes,1,train
SLC7A1,16-NFkB signaling,0,train
SLC7A1,17-myeloid differentiation,1,train
SLC7A1,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
SLC7A1,20-cell cycle,0,train
SLC7A1,21-growth signaling,0,train
SLC7A1,22-growth and targets of Myc,1,train
SLC7A1,23-hnRNP genes,1,train
SLC7A1,24-growth and targets of Myc,1,train
SLC7A1,3-unfolded protein response,0,train
SLC7A1,6-dysregulated lncRNA/antisense transcripts,0,train
SLC7A1,7-translation,0,train
SLC7A1,9-translation,0,train
SLIRP,10-unfolded protein response and mTORC1 signaling,1,train
